clean_name,agency_num,exemption_level,total_billed,av,eav,nonTIF_EAV_post_exemps,TIF_increment_EAV,Exempt_EAV,Total_EAV,final_tax_to_dist,final_tax_to_tif,tax_amt_exe,tax_amt_pre_exe,tax_amt_post_exe,pin_count,tax_rate_current,nonTIF_EAV_pre_exemps,taxrate_new,taxrate_change
Mt Prospect,030820000,-5000,199326630.71,694664240,2085868197,1921919202.3767893,13538635.965465289,150458236.49105263,2085916074.8333073,197922578.34,1404052.37,15633663.59509283,214955158.7,199326630.71,19022,0.1029817372630619,2072377438.867842,0.09550508253367536,0.0074766547293865365
Niles,030830000,-5000,132706633.06,520761474,1563690655,1400873263.3933597,52930834.259912625,109917497.47523075,1563721595.128503,128117598.63,4589034.43,10251310.212750424,142954915.34,132706633.06,11738,0.0914555241918591,1510790760.8685904,0.08480168263429283,0.006653841557566265
Norridge,030840000,-5000,46106013.23,197407649,592755963,532724089.10267687,0,60193788.14906182,592917877.2517387,46106013.23,0,5191442.368704493,51283782.15,46106013.23,5754,0.08654764102682347,592917877.2517387,0.07776121280692047,0.008786428219902997
North Lake,030850000,-5000,58081650.910000004,151557381,455081275,428891429.5008113,0,26206772.29215692,455098201.7929682,58081650.910000004,0,3563079.863836896,61642427.980000004,58081650.910000004,4045,0.1354227361866417,455098201.7929682,0.12762443508054624,0.0077983011060954455
North Riverside,030860000,-5000,27103337.39,96141104,288682904,267815308.72301072,0,20867971.142213725,288683279.8652245,27103337.39,0,2079843.0483585463,29183178.95,27103337.39,2672,0.10120159866601112,288683279.8652244,0.09388606573492428,0.007315532931086846
Northbrook,030870000,-5000,230000184.43,942429962,2829834490,2707974697.437988,13581061.298076924,108321623.29608712,2829877382.032152,228870240.13,1129944.3,9222521.076725844,239219275.47,230000184.43,14922,0.08451712652504985,2816296320.734075,0.0812663917660285,0.003250734759021351
Northfield,030880000,-5000,46855627.95,197749544,593782600,576809414.8502394,0,16973702.890609644,593783117.740849,46855627.95,0,1384441.4382872162,48240068.38,46855627.95,3006,0.08123242572620876,593783117.740849,0.07891034040891963,0.002322085317289127
Oak Brook,030890000,-5000,58554.51,321393,965046,924039.3844025566,0,40999.70811553132,965039.092518088,58554.51,0,2589.541564576958,61144.05,58554.51,15,0.06336798083326155,965039.092518088,0.060675790705237674,0.0026921901280238733
Oak Forest,030900000,-5000,75226589.52,197885925,594115956,512517670.1938116,11131689.57153722,70492569.81218813,594141929.577537,73560092.99,1666496.53,10051239.947694395,85274598.87,75226589.52,10648,0.1435269401778534,583010240.0059997,0.1261729004781168,0.01735403969973659
Oak Lawn,030910000,-5000,161436119.29,499544455,1499982056,1306501810.446662,29739607.430733413,163802017.41703603,1500043435.2944312,157877992.1,3558127.19,19819468.55225489,181248743.17000002,161436119.29,26028,0.12084023982027645,1470303827.863698,0.10737780117827171,0.013462438642004734
Oak Park,030920000,-5000,242539602.25,687093365,2063135342,1940199434.5334966,0,122947240.44946617,2063146674.9829628,242539602.25,0,15332498.05320407,257872042.94,242539602.25,18838,0.12500756259024293,2063146674.9829628,0.11755809957234517,0.007449463017897756
Olympia Fields,030930000,-5000,26682893.46,54452997,163470470,137353891.05001125,7934580.904683255,18246491.12259458,163534963.07728907,25193651.97,1489241.49,3357978.5034492165,30028830.3,26682893.46,2246,0.1834214653651629,155600382.1726058,0.16191253272150036,0.02150893264366255
Orland Hills,030940000,-5000,16855259.03,57434309,172457417,158488458.2146258,0,13969136.036200633,172457594.25082645,16855259.03,0,1538389.03265501,18393646.77,16855259.03,2251,0.10635007255338765,172457594.25082645,0.09773567295323225,0.008614399600155392
Orland Park,030950000,-5000,239028838.69,873458796,2622057792,2412772272.9195805,14082303.684483655,195279707.7516309,2622134284.355695,237672008.73,1356829.96,19354329.72283294,258376724.17,239028838.69,25012,0.09850577752305005,2608051980.6712112,0.09113008885230595,0.007375688670744104
Palatine,030960000,-5000,227782683.81,751359092,2256078938,1984739499.7301767,117761844.4267422,153584158.96577173,2256085503.1226907,215048970.88,12733712.93,16668615.540033353,244451263.26,227782683.81,27202,0.10835123244598885,2138323658.6959484,0.10056895269593898,0.0077822797500498725
Palos Heights,030970000,-5000,51097422.56,170819396,512919446,454060493.39260966,9055697.469349695,49804486.257177256,512920677.1191366,49966126.2,1131296.36,5480274.3254183205,56577687.77,51097422.56,5620,0.11004288399254349,503864979.6497869,0.09916570553232164,0.010877178460221848
Palos Hills,030980000,-5000,43437192.83,150235875,451113342,392206170.8402424,0,58908749.90166367,451114920.74190605,43437192.83,0,6434239.968666943,49871421.95,43437192.83,7874,0.11075091637885856,451114920.74190605,0.09628853055572392,0.014462385823134638
Palos Park,030990000,-5000,23233493.95,89391720,268291000,251040817.069175,0,17250640.120193664,268291457.18936867,23233493.95,0,1603938.282830999,24837430.3,23233493.95,2432,0.09254867085458036,268291457.18936867,0.08659796399555525,0.005950706859025115
Park Forest,031000000,-5000,48324289.98,49379687,148272304,108365774.2802979,8035747.627608493,31879428.265729412,148280950.1736358,44793141.4,3531148.58,13107108.774373721,61428610.72,48324289.98,5917,0.4133513712931029,140245202.5460273,0.3193916125957982,0.09395975869730472
Park Ridge,031010000,-5000,178838948.91,629508627,1890225594,1715989889.7736664,52216092.6115069,122118938.57722506,1890324920.9623983,173570540.09,5268408.82,12357585.863664694,191186956.81,178838948.91,16343,0.10114892932900287,1838108828.3508914,0.09442887026755835,0.006720059061444517
Phoenix,031020000,-5000,3483401.67,4606931,13833270,6688489.295355325,4966510.482740201,2178821.069776032,13833820.847871559,1995733.1199999999,1487668.55,652644.0632407127,4136045.23,3483401.67,1698,0.2983832419954523,8867310.365131356,0.22506634343687326,0.07331689855857904
Posen,031030000,-5000,10799709.02,28836596,86587702,62183960.03609606,15475065.500583725,8929181.472853035,86588207.00953281,8614370.85,2185338.17,1244473.4885724792,12044178.87,10799709.02,2955,0.13853043204388393,71113141.5089491,0.12113613134241777,0.017394300701466164
Prospect Heights,031040000,-5000,49838668.53,158877504,477061479,436234131.7570678,1126979.15815284,39700769.519674785,477061880.4348954,49700782.63,137885.9,4611862.781853368,54450529.92,49838668.53,6117,0.11393143959142935,475934901.2767426,0.10442769062885013,0.009503748962579217
Richton Park,031050000,-5000,33756246.52,67563509,202600055,158374740.80279776,21919664.94195599,22337598.28142964,202632004.0261834,29681561.52,4074685,4180658.9904366164,37931046.58,33756246.52,4475,0.1874134812757696,180712339.0842274,0.16424756422507403,0.023165917050695567
River Forest,031060000,-5000,64142024.75,216535226,650190355,611310473.0134209,8000377.136236362,30905626.823660977,650216476.9733182,63313425.69,828599.06,3200895.770126567,67340371.7,64142024.75,4538,0.10356999999999998,642216099.8370819,0.09858585872584232,0.004984141274157666
River Grove,031070000,-5000,31777446.4,89118375,267595793,226918969.4593125,18831230.873662353,21846440.153485313,267596640.48646015,29419399.669999998,2358046.73,2810509.337771223,34587950.1,31777446.4,3596,0.1296471588078273,248765409.6127978,0.118261617303592,0.011385541504235291
Riverdale,031080000,-5000,33196756.03,41082216,123357481,108083170.73812932,0,15274810.751632523,123357981.48976184,33196756.03,0,4770028.653673473,37966780.36,33196756.03,4897,0.3071408416619381,123357981.48976184,0.26910910529737536,0.03803173636456275
Riverside,031090000,-5000,40764041.77,119721326,359487235,332613269.15417594,0,26925214.41910428,359538483.5732803,40764041.77,0,3300001.924510984,44057958.17,40764041.77,3631,0.1225568717497698,359538483.5732802,0.11337879985715515,0.009178071892614645
Robbins,031100000,-5000,7762264.43,19033527,57152165,49122801.96814899,2556521.3408935135,5473152.368724352,57152475.67776686,7351968.32,410296.11,821330.7824735944,8583593.77,7762264.43,5653,0.14966508475569013,54595954.336873345,0.13466141235733622,0.015003672398353901
Rolling Meadows,031110000,-5000,104393409.42,334550780,1004555509,905194386.5711485,40115719.30618955,59245977.52289621,1004556083.4002343,99990028.49,4403380.93,6593454.600711359,110986860.86,104393409.42,9406,0.11046249288924502,964440364.0940447,0.1036767354546867,0.006785757434558323
Roselle,031120000,-5000,11317768.7,38944190,116937721,105967411.26465799,1962219.9032244938,9008131.038739657,116937762.20662214,11111358.53,206410.17,943620.5840870976,12261388.93,11317768.7,1452,0.10485637421347326,114975542.30339764,0.09664106215458701,0.008215312058886245
Rosemont,031130000,-5000,93048700.34,287796410,864166281,622604692.381102,237213054.47166035,4348761.321433529,864166508.1741959,64932024.37,28116675.97,438920.16571774316,93487620.44,93048700.34,1474,0.10429093317892073,626953453.7025355,0.10356753597342437,7.233972054963567e-4
Sauk Village,031140000,-5000,19785923.29,43605069,130850752,77705677.58563012,41602950.14801596,11543311.841128744,130851939.57477482,13276706.43,6509216.86,1982096.0027593,21768015.79,19785923.29,3498,0.17085889786327815,89248989.42675886,0.148760299867545,0.02209859799573316
Schaumburg,031150000,-5000,399053418.87,1378218880,4138356247,3750500287.49886,194937206.9502658,193025575.47554702,4138463069.924673,379355610.79,19697808.080000002,19567483.182113346,418610948.65000004,399053418.87,28479,0.10114800205574317,3943525862.9744067,0.09619706424439951,0.004950937811343661
Schiller Park,031160000,-5000,49937066.73,138524078,415946265,379369354.10354656,11609122.033367274,24969204.684584722,415947680.8214986,48454930.12,1482136.61,3223217.657038803,53160278.14,49937066.73,4647,0.12772494561269837,404338558.7881313,0.11983751998628905,0.007887425626409317
Skokie,031170000,-5000,278580073.32,984990362,2957630373,2720592755.2817683,66076271.47429348,170968467.85298967,2957637494.6090517,270735779.68,7844293.640000001,17342632.94784298,295922691.99,278580073.32,27068,0.0995135266586271,2891561223.134758,0.09362962039810929,0.00588390626051781
South Barrington,031180000,-5000,39183131.87,155638201,467244523,455230372.3363031,0,12014360.458430521,467244732.79473364,39183131.87,0,1019391.510006066,40202522.89,39183131.87,2394,0.08607319337878738,467244732.79473364,0.08385997555421054,0.002213217824576841
South Chicago Heights,031190000,-5000,10634635.11,28334098,85078798,71709275.98532149,6337687.1743877,7032054.389944262,85079017.54965346,9772033.9,862601.21,965393.9090403629,11600026.98,10634635.11,2208,0.13627294050493946,78741330.37526575,0.12410298192103691,0.012169958583902546
South Holland,031200000,-5000,85747187.36,166888114,501100744,423509548.54005677,16287357.661256595,61332558.77353576,501129464.9748491,82556733.32,3190454.04,11886313.802859435,97628258.42,85747187.36,9332,0.1949347626389858,484842107.31359255,0.1702755022195357,0.024659260419450102
Steger,031210000,-5000,7726767.41,22895283,68731739,59076355.07981234,1952884.8229877758,7798335.894845691,68827575.7976458,7480742.98,246024.43,986280.362571657,8700926.58,7726767.41,3235,0.12662837729060117,66874690.97465803,0.11186209417901918,0.014766283111581985
Stickney,031220000,-5000,18105474.77,54225161,162821895,137075300.7594356,9339891.583910285,16407307.09814503,162822499.44149092,17064338.14,1041136.63,2099643.0893496196,20205113.31,18105474.77,2444,0.12448878861077659,153482607.85758063,0.11118092387271865,0.013307864738057937
Stone Park,031230000,-5000,9212984.06,20591720,61830759,55072798.952141315,1211225.2618607518,5546901.5095529705,61830925.723555036,9016402.2,196581.86,904823.883817901,10117806.92,9212984.06,1255,0.16371788562690126,60619700.461694285,0.14873716186864833,0.014980723758252934
Streamwood,031240000,-5000,103403877.17,312123583,937203415,843692487.1293445,6792945.2087475145,86718153.50014955,937203585.8382416,102549664.31,854212.86,10534946.743698258,113938799.66,103403877.17,14483,0.12154862805395393,930410640.629494,0.1102197888027348,0.011328839251219136
Summit,031250000,-5000,25775909.15,67676572,203212421,171638440.09856573,14824721.898690112,16750134.703290781,203213296.70054662,23704677.04,2071232.11,2342171.33556115,28118074.55,25775909.15,3313,0.13810820598455253,188388574.80185652,0.12582863406091438,0.012279571923638155
Thornton,031260000,-5000,11499094.5,20869770,62665649,55412472.80250124,970694.06729634,6282826.587300696,62665993.457098275,11301771.81,197322.69,1277143.9386710683,12776235.41,11499094.5,1356,0.20395718217234757,61695299.389801934,0.1831869189675762,0.020770263204771378
Tinley Park,031270000,-5000,163607296.76,478933284,1437947016,1263326973.7806969,24722858.843659893,149986635.76110774,1438036468.3854644,160377297.91,3229998.85,19373919.327737346,182969495.81,163607296.76,20403,0.12694836826767555,1413313609.5418046,0.11347608685519855,0.013472281412477
University Park,031280000,-5000,620639.51,995216,2960898,2955891.751207229,0,4999.989846048682,2960891.741053278,620639.51,0,1031.1479059506198,621670.66,620639.51,4,0.20996692783033133,2960891.741053278,0.2096123615040447,3.545663262866372e-4
Westchester,031290000,-5000,57352589.33,222052947,666758437,597208947.9837567,4184557.295373665,65395231.38295766,666788736.6620879,56941038.12,411551.21,6376053.447884601,63725827.83,57352589.33,8196,0.09534525280011164,662604179.3667144,0.085935223309973,0.009410029490138638
Western Springs,031300000,-5000,65176257.69,282003960,846773216,803399458.6092348,8908408.629123291,34466908.26872059,846774775.5070786,64465990.27,710267.42,2769253.0095852725,67945506.98,65176257.69,5519,0.08024151569830171,837866366.8779554,0.07694065881915295,0.0033008568791487586
Wheeling,031310000,-5000,149328225.35,433129158,1300426859,1099660333.3106658,120832979.0773795,79935618.85527769,1300428931.243323,134432191.05,14896034.3,9685694.03308689,159013907.73,149328225.35,13459,0.12224883173268147,1179595952.1659436,0.11396460864684987,0.008284223085831599
Willow Springs,031320000,-5000,21524555.29,77503025,232718339,195629340.46099356,17345428.980211634,19744179.010547403,232718948.4517526,19227548.21,2297007.08,2047704.873806738,23572257.49,21524555.29,3236,0.09828560564939272,215373519.47154096,0.08927535872180745,0.009010246927585272
Wilmette,031330000,-5000,168678746.77,675016197,2026871158,1956077421.903652,0,70881197.65945487,2026958619.5631068,168678746.77,0,6102011.251292127,174773742.58,168678746.77,10934,0.08623316484367069,2026958619.5631068,0.08321765680956883,0.0030155080341018603
Winnetka,031340000,-5000,119405291.52,468793613,1407646595,1381332781.2226446,0,26315773.399837535,1407648554.6224823,119405291.52,0,2277088.8936457736,121682377.74,119405291.52,4898,0.0864420892222018,1407648554.622482,0.08482606764869897,0.0016160215735028238
Worth,031350000,-5000,24790462.04,70903537,212902086,186462938.61252934,601927.0602160083,25838499.68188445,212903365.3546298,24709093.54,81368.5,3430672.3341102395,28221126.4,24790462.04,4196,0.1325147706233762,212301438.29441378,0.11638684004455076,0.01612793057882543
NA,NA,-5000,243859549.18,962297070,2888180969,2651919051.578941,0,236417334.65093946,2888336386.2298803,243859549.18,0,22555052.25049912,266400978.91,243859549.18,38778,0.09195587966186491,2888336386.2298803,0.08442906800696705,0.007526811654897866
Alsip,030010000,-10000,88715683.2,237343504,712667700,684217508.8697052,3210493.787351559,25241321.819267053,712669324.4763238,88303457.16,412226.04,3265270.668564748,91980952.1,88715683.2,7228,0.1290575818585425,709458830.6889722,0.12446593564033366,0.004591646218208831
Arlington Heights,030020000,-10000,344931716.16,1164106179,3495461492,3342930077.385177,34361691.24818637,118177719.50349727,3495469488.136861,341571643.03,3360073.13,12039281.80338277,356970987.39,344931716.16,30015,0.10217732202678184,3461107796.8886743,0.09868853068865759,0.003488791338124256
Barrington,030030000,-10000,30731691.45,126052198,378496935,358205126.9454372,15059759.150220118,5232276.367291921,378497162.4629492,29483149.68,1248541.77,430372.7905354332,31162064.1,30731691.45,2663,0.08230800583848415,363437403.3127291,0.08112304735632964,0.0011849584821545106
Barrington Hills,030040000,-10000,18763987.61,70117588,210269989,208615154.76395094,0,1654912.6184677146,210270067.38241866,18763987.61,0,149411.17019222936,18913398.73,18763987.61,1336,0.08994546743850676,210270067.38241866,0.08923755931401255,7.079081244942137e-4
Bartlett,030050000,-10000,54500117.26,146764612,440624846,425207560.44433284,4296879.8383838385,11147050.301144857,440651490.58386153,53968378.38,531738.88,1385568.8964542074,55882461.99,54500117.26,5831,0.12692243365476427,436354610.7454777,0.123680091950442,0.003242341704322277
Bedford Park,030060000,-10000,71627939.47,184370740,553609997,466869428.98360157,85270381.95180146,1470181.5292970578,553609992.4647001,61954119.61,9673819.86,213617.37620686248,71841556.77,71627939.47,1078,0.132701170314101,468339610.5128986,0.1322846033504435,4.1656696365749424e-4
Bellwood,030070000,-10000,58691501.45,124715295,374482615,296062503.73349,42782769.865097746,35638297.66902767,374483571.2676154,51325180.61,7366320.84,6178336.107920548,64869835.88,58691501.45,6742,0.17335927367621662,331700801.4025177,0.15473336329904458,0.01862591037717204
Bensenville,030080000,-10000,3051321.88,8664342,26016422,26016407.11264659,0,0,26016407.11264659,3051321.88,0,0,3051321.88,3051321.88,72,0.11728452229350111,26016407.11264659,0.11728452229350111,0
Berkeley,030090000,-10000,18573672.15,45357351,136194509,121905745.35621785,5751591.8176282765,8537553.580089036,136194890.75393516,17732431.05,841241.1,1241078.5605137432,19814749.78,18573672.15,2452,0.14546017497521951,130443298.93630688,0.13593976229210847,0.009520412683111046
Berwyn,030100000,-10000,130872067.17,332419873,998157078,904110521.2894292,34823902.59637526,59229445.85977476,998163869.7455792,126007372.12,4864695.05,8298095.586298293,139170159.15,130872067.17,15575,0.13937164666581928,963339967.1492039,0.13080259972280767,0.00856904694301161
Blue Island,030110000,-10000,46707244.93,105338372,316299503,283514638.5594758,20460467.7302141,12325185.213386122,316300291.50307596,43552884.26,3154360.67,1879171.9611029266,48586415.88,46707244.93,7969,0.15361776196562585,295839823.7728619,0.14721778733021004,0.006399974635415806
Bridgeview,030120000,-10000,74693504.08,196682542,590578684,532914082.2490345,36987923.290703475,20692391.2630549,590594396.8027929,69635026.61,5058477.47,2682248.7136437893,77373868.92,74693504.08,5302,0.13066839276628284,553606473.5120894,0.1257843431060951,0.004884049660187739
Broadview,030130000,-10000,39135595.52,111760254,335582516,312566735.81762993,8488497.360579155,14564507.221308686,335619740.3995178,38115544.43,1020051.09,1799824.9142648575,40931149.4,39135595.52,3306,0.12194370053580775,327131243.03893864,0.11651453427657804,0.005429166259229706
Brookfield,030140000,-10000,61082609.67,169727701,509641323,483072066.38176554,5882454.631956438,20688597.170461863,509643118.18418384,60385177.31,697432.36,2618887.9476815704,63701496.46,61082609.67,8821,0.12500241995420697,503760663.5522274,0.11986878229871867,0.005133637655488299
Buffalo Grove,030150000,-10000,46911576.14,140786211,422738600,398592702.97014034,81630.8009802562,24065533.422593437,422739867.193714,46901981.03,9595.11,2833046.723603634,49744619.85,46911576.14,6107,0.11766894045100859,422658236.39273375,0.11096904541668202,0.006699895034326567
Burbank,030160000,-10000,72361196.99,208515910,626110693,577325389.4291148,11507550.41093661,37282776.08401974,626115715.9240712,70947034.12,1414162.87,4581680.352965186,76942871.35,72361196.99,9973,0.12288916340602239,614608165.5131346,0.1154345778350773,0.0074545855709450964
Burnham,030170000,-10000,13380308.77,19144564,57485356,55309523.23843362,0,2176095.062989151,57485618.301422775,13380308.77,0,524152.01256511983,13904460.63,13380308.77,2090,0.241916906647683,57485618.301422775,0.2327592390124616,0.009157667635221411
Burr Ridge,030180000,-10000,32595631.2,152154638,456866929,448224965.2607081,0,8642237.470804492,456867202.73151255,32595631.2,0,627515.5609551556,33223146.43,32595631.2,2234,0.07272158787728589,456867202.7315126,0.07134596444025222,0.0013756234370336656
Calumet City,030190000,-10000,115641106.42,155774296,467743492,434734845.75631523,9636332.693561181,23375055.799797047,467746234.2496735,113200592.36,2440514.06,6026234.94418048,121667337.51,115641106.42,15453,0.2603899675055104,458109901.5561123,0.24710357050890866,0.013286396996601751
Calumet Park,030200000,-10000,19269088.16,33265842,99887296,89841491.1761854,3579861.291573742,6467275.483929793,99888627.95168893,18530705.97,738382.19,1333940.2413153592,20603029.07,19269088.16,3234,0.20625999999999997,96308766.6601152,0.19240933730775525,0.01385066269224472
Chicago,030210000,-10000,8004034299.199999,40518891617,121666077734,100873470581.43839,17968583165.218502,2824195820.967507,121666249567.6244,6788468753.49,1215565545.71,189425714.3801653,8193449069.319997,8004034299.199999,882760,0.0672968691803803,103697666402.4059,0.06546404551812074,0.001832823662259564
Chicago Heights,030220000,-10000,89967242.32000001,146962533,441177222,409450402.11247873,14032409.682922509,17696987.348379016,441179799.1437803,86659411.2,3307831.12,3666499.11846055,93633743.22,89967242.32000001,14143,0.21164812820526693,427147389.46085775,0.20287941197388767,0.008768716231379259
Chicago Ridge,030230000,-10000,45799344.79,126233654,379041703,349497098.1302667,16908851.954109505,12636790.226607786,379042740.310984,43588114.75,2211230.04,1579137.716032563,47378480.94,45799344.79,4680,0.12471667142069823,362133888.3568745,0.12036463902280509,0.004352032397893141
Cicero,020060000,-10000,147065508.51,360396204,1082161644,854912850.1669449,168080392.1118531,59174291.83882176,1082167534.1176198,122902271.34,24163237.169999998,8506896.194749016,155572397.88,147065508.51,17296,0.14376,914087142.0057666,0.13445356103611472,0.009306438963885277
Country Club Hills,030240000,-10000,71712049.31,103269775,309985717,238555912.32755125,53432561.89063275,17998729.177414197,309987203.3955982,58817110,12894939.31,4439195.698370056,76151244.92,71712049.31,6404,0.24655481990000172,256554641.50496545,0.22925763359795473,0.01729718630204699
Countryside,030250000,-10000,28813526.97,124446315,373674927,356101073.9646276,8300179.067460317,9273818.814748153,373675071.8468361,28144200.53,669326.4400000001,728230.5367806831,29541757.14,28813526.97,2731,0.07903430398751235,365374892.7793758,0.07702828269317975,0.0020060212943325967
Crestwood,030260000,-10000,43826808.06,139843415,419903773,383892245.1011437,16424787.045252886,19587202.068574473,419904234.2149711,41975734.56,1851073.5,2160719.0289759724,45987525.64,43826808.06,6202,0.10934249153415615,403479447.1697182,0.10403438106809806,0.005308110466058086
Deer Park,030270000,-10000,69281.7,213918,642330,642329.8720563694,0,0,642329.8720563694,69281.7,0,0,69281.7,69281.7,17,0.10785999999999998,642329.8720563694,0.10785999999999998,0
Deerfield,030280000,-10000,15897800.65,60140188,180582942,180582918.91742384,0,0,180582918.91742384,15897800.65,0,0,15897800.65,15897800.65,67,0.08803601550637065,180582918.91742384,0.08803601550637065,0
Des Plaines,030290000,-10000,242149175.03,831496724,2496735173,2357879016.544792,45074501.786603846,93805449.5181517,2496758967.8495474,237805805.42,4343369.61,9424251.25494815,251571627.13,242149175.03,24162,0.10085581310633901,2451684466.062944,0.09699690507150875,0.003858908034830258
Dixmoor,030300000,-10000,8280759.0200000005,15342041,46067500,38683840.02930073,7976209.669239872,-592424.1163121028,46067625.5822285,6865221.09,1415537.93,-105137.50792190888,8175622.12,8280759.0200000005,2116,0.17747,38091415.912988625,0.1802301365137508,-0.002760136513750816
Dolton,030310000,-10000,70920660.67,101921188,306038718,277536485.83448267,7835182.047201364,20679890.744130217,306051558.62581426,69063468.39,1857192.28,5056005.4537012065,75974238.23,70920660.67,9404,0.2488446453530009,298216376.57861286,0.2315884499112817,0.01725619544171922
East Dundee,030320000,-10000,433352.81999999995,1612361,4841436,1287935.537928723,3553454.474360407,0,4841390.01228913,115283.11000000002,318069.71,0,433352.82,433352.82,2,0.08951,1287935.537928723,0.08951,0
East Hazelcrest,030330000,-10000,5284932.55,8690225,26094149,23613195.872896492,1229017.8621791857,1252014.5253597398,26094228.260435417,5023471.29,261461.26,266353.57012503105,5551285.65,5284932.55,665,0.21274,24865210.39825623,0.20202810310232847,0.010711896897671547
Elgin,030340000,-10000,58210489.46,173944186,522287515,497200830.19765556,8325321.116519947,16778513.873106457,522304665.18728197,57229571.63,980917.8300000001,1925476.9094773103,60134104.89,58210489.46,7834,0.11510353192139512,513979344.07076204,0.11134605366966056,0.0037574782517345584
Elk Grove Village,030350000,-10000,238734991.34,856766322,2572612371,2158133705.490878,364866645.57090586,49614220.70302671,2572614571.764811,204960977.17,33774014.17,4811233.992958484,243546223.31,238734991.34,14010,0.09497139896778574,2207747926.193905,0.09283712816043584,0.002134270807349903
Elmwood Park,030370000,-10000,68078177.91,191953956,576380157,539694525.1418978,4539049.964025901,32187395.39584376,576420970.5017675,67510388.15,567789.76,4026321.290066096,72100122.83,68078177.91,8422,0.12509,571881920.5377415,0.1180495233815398,0.0070404766184602036
Evanston,030380000,-10000,303861138.9,1164593021,3496923555,3368576551.495668,46863075.59507924,81488550.74128032,3496928177.8320274,299686159.5,4174979.4,7231017.312129478,311092152.38,303861138.9,24791,0.08896522163551177,3450065102.236948,0.08686391433764248,0.0021013072978692815
Evergreen Park,030390000,-10000,68087805.05,181383976,544641676,512782141.1096466,15385208.294062207,16480547.027499363,544647896.4312081,66128960.33,1958844.72,2098303.247541219,70186113.36,68087805.05,8935,0.12896112213833877,529262688.137146,0.12494544167236711,0.004015680465971658
Flossmoor,030400000,-10000,47361215.65,91794463,275631220,264306742.61526984,0,11394223.303881843,275700965.91915166,47361215.65,0,2043505.0833464232,49392359.48,47361215.65,4186,0.17919034218109195,275700965.91915166,0.1717847287625699,0.007405613418522056
Ford Heights,030410000,-10000,4882817.08,6306876,18764306,17565481.171804983,1721499.6244500875,-522610.8818294169,18764369.914425656,4401503,481314.08,-145990.60899623472,4736826.43,4882817.08,1959,0.2505768533722275,17042870.289975565,0.258260664143464,-0.007683810771236477
Forest Park,030420000,-10000,51068455.9,155986053,468379306,431666054.8693689,21680164.40289293,15035119.425243454,468381338.6975053,48610358.86,2458097.04,1704681.8404341028,52773135.19,51068455.9,5964,0.11261102954854882,446701174.29461235,0.1088207545833315,0.003790274965217319
Forestview,030430000,-10000,9439706.3,25662593,77057066,75765869.31367922,0,1291211.259427187,77057080.57310641,9439706.3,0,171266.26145042205,9610972.54,9439706.3,468,0.1245904836242102,77057080.57310641,0.12250277625096713,0.0020877073732430695
Frankfort,030440000,-10000,2647.31,31486,31486,31474.378789680184,0,0,31474.378789680184,2647.31,0,0,2647.31,2647.31,1,0.08410999999999999,31474.378789680184,0.08410999999999999,0
Franklin Park,030450000,-10000,117267007.73,307696797,923921202,862488621.5135311,45674390.51936148,15759208.560195439,923922220.593088,111425678.41,5841329.32,2034210.076294825,119301217.24,117267007.73,7860,0.12919089670361744,878247830.0737265,0.12687270562415862,0.0023181910794588256
Glencoe,030460000,-10000,88306291.57,311355591,934907470,926829546.4820713,0,8079549.370873017,934909095.8529443,88306291.57,0,770896.2539241138,89077187.29,88306291.57,3756,0.09527781230667554,934909095.8529443,0.09445441483210262,8.233974745729122e-4
Glenview,030470000,-10000,270550572.95,1102299495,3309874666,3201926900.4890027,28799578.064516123,79151732.1437351,3309878210.697254,267872212.19,2678360.76,6651623.319060393,277202194.07,270550572.95,18265,0.08365969009132912,3281078632.6327376,0.0816415094493055,0.002018180642023623
Glenwood,030480000,-10000,26984586.6,52035728,156123771,126054730.24426673,19516707.201649193,10569372.972391134,156140810.41830707,23489141.47,3495445.13,1982829.4546664662,28964014.64,26984586.6,3913,0.18634081739323177,136624103.21665788,0.1719253112516393,0.014415506141592482
Golf,030490000,-10000,3982058.4899999998,14240077,42758673,42357818.21082864,0,400890.3100520865,42758708.52088072,3982058.4899999998,0,37687.698047996644,4019746.16,3982058.4899999998,204,0.09400999999999998,42758708.52088073,0.09312859596906223,8.814040309377547e-4
Hanover Park,030500000,-10000,40539950.8,115546226,346947417,314680926.2338111,17960101.650556393,14306730.428986818,346947758.31335425,38315532.27,2224418.53,1725336.0318648242,42265286.61,40539950.8,5406,0.121759944997528,328987656.6627979,0.11646495390941743,0.005294991088110573
Harvey,030510000,-10000,69143207.41,85170624,255741658,244890932.78555065,9323372.349236075,1528704.3015474868,255743009.43633422,66623399.91,2519807.5,386503.17394556553,69529712.44,69143207.41,14345,0.272053355149501,246419637.08709815,0.27036562790834584,0.0016877272411551791
Harwood Heights,030520000,-10000,26336040,103009529,309306650,293040532.2646719,0,16266565.567925848,309307097.8325978,26336040,0,1461238.775721928,27797278.43,26336040,2907,0.08987166313298085,309307097.8325978,0.0851452817751163,0.004726381357864559
Hazelcrest,030530000,-10000,42201876.32,62656811,188115006,171730482.18025756,1945533.3362009078,14439980.479819372,188115995.99627784,41724128.08,477748.24,3410293.1752122664,45612167.91,42201876.32,6149,0.24296285406223986,186170462.66007692,0.2241178728560332,0.018844981206206646
