year,clean_name,mean_fmv_all,median_fmv_all,min_fmv_all,quant25_all_fmv,quant50_all_fmv,quant75_all_fmv,max_fmv_all,mean_av_c2,muni_PC_total,muni_parcels,muni_PC_residential,muni_PC_industrial,muni_PC_commercial,muni_PC_inTIF,muni_PC_withincents,muni_PC_incents_inTIFs,muni_PC_claimed_exe,muni_fmv_incentive,muni_fmv_taxed,muni_fmv_inTIF,muni_fmv_exempt,muni_fmv_abated,muni_fmv_tif_increment,muni_fmv_abates_inTIF,muni_fmv_incents_inTIF,muni_fmv_untaxable_value,muni_fmv,muni_fmv_c2_res,muni_fmv_residential,muni_fmv_industrial,muni_fmv_indust_incent,muni_fmv_commercial,muni_fmv_commerc_incent,muni_zero_bill,muni_levy,muni_current_rate_avg,muni_min_TC_rate,muni_max_TC_rate,muni_avg_C2_bill_noexe,muni_avg_C2_bill_withexe,muni_final_tax_to_dist,muni_final_tax_to_tif,untaxable_value_av,muni_av,muni_av_taxed,muni_av_taxed_commerc,muni_av_taxed_indust,muni_eav_taxed,muni_c2_taxed,muni_res_taxed,muni_eav_taxed_commerc,muni_eav_taxed_indust,exempt_allexemptions_eav,exempt_GHE_eav,exempt_SR_eav,exempt_FR_eav,exempt_LTHO_eav,exempt_DIS_eav,exempt_VET_eav,total_value_eav,untaxable_value_eav,zero_bills,has_HO_exemp,has_SR_exemp,has_FR_exemp,has_LTHO_exemp,has_DI_exemp,has_VR_exemp,has_DV_exemp,has_AB_exemp,muni_range_TC_rate,muni_effective_rate,muni_pct_eav_taxed,pct_fmv_taxed,pct_fmv_w_incentclass,pct_fmv_inTIF,pct_fmv_in_tif_increment,pct_fmv_untaxable_value,pct_fmv_incents_inTIFs
2020,Oak Park,337669.09443303314,320030,0,138440,320030,412495,48529350,31480.811246376812,18987,13607,17610,23,673,0,5,0,12694,3591080,5794716828,0,614308223,0,0,0,0,61972587,6411323096,5428945410,6074774450,8708828,0,323313158,3591080,845,230100877.38,0.113,0.113,0.117,7541.575,11138.431,230100877.38,0,61972587.19841612,690711092,629047341.0523801,80454284.54552881,2177207.2350079124,2027671199.1482415,1551689618.6861265,1759858148.67531,259336340.80405757,7018009.801324504,198026112.6232,129705848,32225124,29274524,334449,276277,6209890.623199999,2226438133.9528,199762437.57537448,845,12687,3583,854,6,140,0,87,0,0.004,3.589,0.113,0.904,0.001,0,0,0.01,0
2020,Olympia Fields,219013.8072128228,188685,0,141725,188685,235480,20100000,22479.921166306696,2246,2200,1852,0,73,35,2,0,1448,2544790,387843447,20780652,91226865,0,12436404,0,0,12625751,491905011,416328140,416328140,0,0,65869181,2544790,183,23510211.439497735,0.157,0.132,0.169,9837.525,8543.569,23510211.439497735,1601696.2305022634,12625750.86177429,58662476,46390858.73012655,12949791.603023944,0,149536294.03068992,104664962.87958224,104664962.87958224,41742358.25318738,0,29406067.5274,16124530,7676800,2207638,0,114000,3283099.5274,189092625.1384,40697845.32784324,183,1446,690,150,0,57,0,62,0,0.038,4.779,0.157,0.788,0.005,0.042,0.025,0.026,0
2020,Orland Hills,221395.28355555556,199825,0,145872,199825,230560,7417288,19769.65819750719,2250,2099,2128,3,28,0,2,0,1732,4350720,424365722,0,73771356,0,0,0,0,8029948,498139388,412395070,429183890,1516860,0,52587428,4350720,69,15258569.07,0.098,0.075,0.102,5127.801,5159.881,15258569.07,0,8029947.702140703,57276974,49899607.38681581,12494249.1933483,379214.80573560967,160846394.45066208,109151230.41812143,114562937.38462195,40273962.849838905,1222361.0048081642,23779458.9634,17242000,3189600,2431647,0,106000,810211.9633999999,184626597.99159998,25883733.42308034,69,1732,400,178,0,53,0,21,0,0.027,3.063,0.095,0.852,0.009,0,0,0.016,0
2020,Orland Park,292530.3546993158,248020,0,167510,248020,328280,116933804,26635.08053780031,24993,18983,22747,57,760,16,25,0,18257,37797990,6299754094,47895124,956518368,0,46967019,0,0,106223283,7311211155,6042168020,6178997300,49484164,15507320,1008901751,22290670,1250,223297740.82799748,0.089,0.084,0.112,5953.43,6467.916,223297740.82799748,1307888.3620025124,106223283.16963616,884080569,782249660.4163038,247611097.55590898,10044943.896463795,2521503555.3859134,1638212800.448686,1667179003.8205361,798149611.861717,32378872.155861393,308324130.72,181980137,61207778,52738046,0,935350,11462819.719999999,2849745306.1145997,342400130.96900517,1250,18255,7683,2640,0,469,1,208,0,0.028,3.054,0.089,0.862,0.005,0.007,0.006,0.015,0
2020,Palatine,243406.85222508278,210370,0,109430,210370,295260,69784550,22369.067016616016,27190,17041,25429,131,542,1284,13,4,17587,35718080,5575610796,448385952,778976761,0,262615303,0,14854150,122839966,6618232312,5667650510,5907573890,104471714,18583950,546837428,17134130,1065,204455870.63696286,0.101,0.093,0.136,5245.707,6626.644,204455870.63696286,12777508.033037134,122839965.89777517,754160957,636210055.4145284,111342103.1253364,23061960.84340535,2050759492.6231909,1521294827.7198439,1598631739.9559727,358900135.2142093,74337924.58263281,251095369.2078,175249781,39870136,30514198,0,502000,4959254.2078,2430962428.7938,395962346.0748884,1065,17587,5040,1709,0,253,0,94,0,0.044,3.089,0.1,0.842,0.005,0.068,0.04,0.019,0.002
2020,Palos Heights,263566.17580071173,244465,0,191518,244465,298285,11950968,25714.87236557022,5620,4124,5079,2,235,25,0,0,4346,0,1231427207,21750696,237821697,0,11878471,0,0,26598617,1481241908,1305544070,1307708290,728192,0,165800656,0,277,47078684.51878355,0.1,0.083,0.125,7759.118,6616.73,47078684.51878355,1025510.0612164497,26598617.257652745,173103518,146493443.30367243,38735823.18463167,182047.83008191735,472206965.1450577,344133029.3808084,344830643.3746032,124861052.45334171,586812.9754860523,76659445.8608,43332020,17552000,12315432,0,172000,3287993.8608,557981879.9211999,85737982.86831786,277,4346,2198,629,0,86,0,59,0,0.041,3.178,0.1,0.831,0,0.015,0.008,0.018,0
2020,Palos Hills,174070.71218274112,144304,0,103140,144304,232688,19678280,17194.426972579742,7880,4686,7412,16,189,0,4,0,5351,2532000,1090013633,0,281332673,0,0,0,0,28513067,1371677212,1229057640,1272454700,10135956,2532000,81554936,0,253,39729341.56,0.099,0.087,0.111,3981.635,4419.229,39729341.56,0,28513067.39273777,150537542,122370811.65146464,20384100.591348186,2154188.768109407,394450074.2773311,305383912.8791249,319372556.3575799,65706109.84615175,6943812.075123861,90684773.9398,53138091,16845491,18975699,0,286000,1439492.9397999998,485242712.8828,91909021.43375091,253,5351,2139,1099,0,147,0,38,0,0.024,2.896,0.101,0.795,0.002,0,0,0.021,0
2020,Palos Park,337356.7996715928,279970,0,193090,279970,395848,9959248,35807.03086419753,2436,2220,2106,5,87,0,0,0,1580,0,736320189,0,82562594,0,0,0,0,8301356,821801164,754096070,754096070,1207236,0,53738948,0,148,21934957.96,0.083,0.072,0.087,8006.328,8723.396,21934957.96,0,8301356.309081312,90422044,81864961.9114535,13419762.752603395,301808.96900190134,263883518.22537917,215540858.57272846,215540858.57272846,43257263.25674178,972851.0306807287,26619226.628,15548920,5702400,4094512,0,74000,1199394.6279999998,291466416.6296,26758591.926692702,148,1580,721,168,0,37,0,19,0,0.015,2.669,0.083,0.896,0,0,0,0.01,0
2020,Park Forest,77611.87288708588,59390,0,35160,59390,84660,7662360,7369.324232081911,5916,5441,5284,33,164,211,22,1,3272,7592350,297996240,20665312,143048756,0,15744782,0,989600,17974929,459151840,388658160,421661090,9121272,3007260,26284598,4585090,966,36804364.64322393,0.355,0.282,0.377,6769.015,4242.362,36804364.64322393,3201490.92677607,17974928.75698634,50087212,32532738.14744932,3936403.8271938805,1291325.41625646,104866028.14448813,78125325.23401505,87343086.83629757,12688604.096576752,4162458.3467610725,46110336.1574,32092090,10376525,2592295,0,265517,783909.1573999999,161451119.16079998,57940385.35526977,966,3271,974,487,0,143,1,59,0,0.095,8.016,0.351,0.649,0.017,0.045,0.034,0.039,0.002
2020,Park Ridge,356703.27700220427,311580,0,210440,311580,455828,20270090,35275.41364381764,16332,13476,15323,3,467,397,1,1,11766,4388610,5126527632,192360100,587926687,0,109150396,0,4388610,75326049,5825677920,5377736810,5491206270,572000,0,327675450,4388610,537,162237687.41962665,0.091,0.076,0.093,7234.371,9750.719,162237687.41962665,4621293.530373362,75326049.4489977,630403105,555528026.1361895,72246171.6287701,143000.25616262364,1790689039.447393,1519777063.5580642,1555345672.6553566,232878309.62817752,460947.02571460104,189512288.2282,114547961,33666497,36705222,16404,323400,4252804.2282,2032041368.6569998,242805987.79389918,537,11765,4211,1227,1,167,2,60,0,0.017,2.785,0.091,0.88,0.001,0.033,0.019,0.013,0.001
2020,Phoenix,25495.194346289754,15385,0,8212,15385,36388,1191720,3543.507,1698,1698,1004,3,32,1665,8,8,478,1917310,15007759,42384688,14593371,0,13689451,0,1917310,3181278,43290840,35435070,35917090,1362376,1191720,2526194,725590,560,1519503.3541286802,0.281,0.271,0.284,2539.024,1180.252,1519503.3541286802,1351520.6558713198,3181277.6231392943,4624773,1674674.5936868014,304236.96748184256,139731.02798666395,5398146.085290035,3279792.947157561,3354665.030990385,980677.4409809712,450408.9956122125,4704027.3422,3924531,279594,452683,0,34412,12807.342199999996,14907493.288199998,10254530.290427202,560,478,92,112,0,26,0,3,0,0.013,3.51,0.281,0.347,0.044,0.979,0.316,0.073,0.044
2020,Posen,82636.93536379018,66740,0,15490,66740,118945,3723520,9118.652317880795,2955,2950,2121,117,160,648,27,18,1418,13961120,162538174,49921738,50598343,0,31050103,0,12148650,11239000,244192144,192768310,194120930,20745196,7180640,23204428,6780480,330,7370302.446949001,0.125,0.108,0.168,2855.076,2596.812,7370302.446949001,2235298.4530509985,11239000.244772868,28937490,18444915.831937004,1761891.4801798754,2387924.0279541886,59455341.692665726,44762470.45313887,45185324.98464925,5679280.997211809,7697234.311707532,16309870.0158,12169788,1958360,1786671,21804,63404,309843.0158,93277105.26599999,36227793.38900086,330,1417,300,191,1,36,0,11,0,0.06,3.018,0.124,0.666,0.057,0.204,0.127,0.046,0.05
2020,Prospect Heights,230859.66312694002,187370,0,73090,187370,307220,12489048,21447.396749690866,6121,2889,5670,11,256,6,2,0,4097,9998980,1216276937,2074116,195313424,0,1501288,0,0,21406511,1413091998,1214137130,1265033090,21969668,0,118041740,9998980,286,46528478.81,0.106,0.07,0.123,5276.821,6237.564,46528478.81,133756.93,21406511.34060114,160811064,140904360.04317537,27635258.41144307,5492416.740231539,454191114.16317147,328407556.12968713,344813359.23007625,89079491.96344559,17704256.120462343,62957329.107,40934079,11854507,8906088,0,125845,1136810.1069999998,518358383.69759995,69001748.6552937,286,4097,1543,531,0,63,0,16,0,0.053,3.293,0.102,0.861,0.007,0.001,0.001,0.015,0
2020,Richton Park,134919.16677844847,113670,0,60160,113670,155290,17574912,11925.140100250626,4473,4237,4002,2,75,569,6,6,2775,5645670,443394342,106087325,118203720,0,40722039,0,5645670,20150253,603493433,475813090,510321120,2514772,2240000,54632651,3405670,506,25717317.737521645,0.165,0.15,0.168,5280.178,4544.24,25717317.737521645,4180697.592478356,20150252.924992412,68034743,48288845.47000702,6843954.200469138,53732.01702397234,155654264.48802063,114529559.46073614,124186929.65856738,22060801.969792217,173199.78367507242,38101787.112,27184583,5321179,2591154,58960,185935,2759976.1119999997,219303190.5862,64952325.27842054,506,2771,684,274,2,95,0,81,0,0.018,4.261,0.165,0.735,0.009,0.176,0.067,0.033,0.009
2020,River Forest,451066.8770383429,457720,0,177760,457720,627518,16226120,45707.02547770701,4538,3436,4253,0,114,491,2,2,3218,6123930,1866709269,121479296,152517533,0,27092622,0,6123930,19125943,2046941488,1937520810,1949860800,0,0,93741278,6123930,212,60254380.946282834,0.094,0.094,0.094,9813.008,13736.139,60254380.946282834,1008970.0037171637,19125942.85340863,216924409,198290049.05409178,20342623.967566453,0,639168144.1209594,568712834.2637299,572522857.9244387,65572414.09705371,0,49162501.7272,31709313,8083728,7153772,0,48000,2167688.7272,699234139.9706,61650564.19367737,212,3217,1031,203,0,24,0,22,0,0,2.944,0.094,0.912,0.003,0.059,0.013,0.009,0.003
2020,River Grove,201222.63348164628,174550,0,100772,174550,192168,19813716,17642.963176432917,3596,3005,3177,66,135,254,7,0,2357,34221820,582396342,73113984,111724576,0,29475541,0,0,21674851,723596590,550989740,580030280,74772144,34221820,65554656,0,270,26491647.559394877,0.114,0.096,0.121,7240.858,4481.024,26491647.559394877,1917768.9806051212,21674850.689518332,88275406,71733815.52987556,12369716.455542346,13542767.586175602,231226780.9790009,139701348.57307348,146712746.93435693,39872544.02279519,43653757.037278436,36013299.7928,22984556,5479389,6292542,0,148180,1108632.7928,284546943.7004,69866713.71259339,270,2357,728,438,0,75,0,26,0,0.024,3.661,0.115,0.805,0.047,0.101,0.041,0.03,0
2020,Riverdale,69564.24964249234,56130,0,30620,56130,66540,5042736,5719.131845841785,4895,4742,4069,80,169,197,25,0,2369,14076780,252614362,16749712,82131347,346504,5711843,0,0,11597902,340517002,225562560,263520380,42945836,13047160,21378796,1029620,774,28108081.941791285,0.275,0.24,0.278,4951.818,2080.836,28108081.941791285,1062283.8782087148,11597902.491900537,41588878,32174738.7551724,4164520.120646743,8765328.654043427,103712052.90342271,45960307.869053535,57974045.818212524,13423914.156892711,28254160.383443583,26759448.3488,21687442,3116573,1330650,0,199216,146337.34879999998,134057589.34519999,37384678.89239219,774,2369,520,351,0,116,0,22,1,0.038,8.255,0.271,0.742,0.041,0.049,0.017,0.034,0
2020,Riverside,325804.25523127755,338035,0,237198,338035,415022,2667270,33920.24440465533,3632,3302,3384,0,87,0,0,0,2651,0,1052716992,0,130670790,0,0,0,0,13067079,1183321055,1136667390,1161042440,0,0,21916565,0,162,38635069.72,0.11,0.11,0.11,8140.411,11359.132,38635069.72,0,13067079.04628653,121598865,108538459.42663306,5458417.195635042,0,349862870.115809,324294902.3471102,332151955.31704867,17594661.988409996,0,42120422.5978,26255370,6799551,8248658,0,80000,736843.5978,391961781.441,42120422.5978,162,2650,859,221,0,41,0,14,0,0.001,3.265,0.11,0.89,0,0,0,0.011,0
2020,Robbins,28707.22114194803,7810,0,0,7810,43470,8682236,4898.696037099494,5657,5655,2384,10,95,2,6,0,890,1471020,127627998,3408160,31361999,1052360,3405785,0,0,4390823,162396750,116197070,126774490,3710290,26510,17259370,1444510,1932,6618329.330856212,0.136,0.122,0.145,1896.131,996.609,6618329.330856212,397932.58914378786,4390822.82598562,19164471,15174866.878832143,4095064.3343470474,72149.5850100074,48914665.897227526,27349747.971488103,30759275.77173927,13200030.375334272,232566.97232125787,10697572.8288,7563964,908656,1544410,18981,37000,42215.828799999996,61774755.821399994,14153378.297282046,1932,889,209,206,1,22,0,4,4,0.023,4.075,0.135,0.786,0.009,0.021,0.021,0.027,0
2020,Rolling Meadows,260894.90066509333,193055,0,97938,193055,242918,85724912,19618.6943830678,9322,6256,8659,142,225,136,16,0,6315,41838270,2105199627,57906430,293191149,0,33666856,0,0,42374805,2432062264,1687011530,1802239280,159679982,32211810,453665812,9626460,466,95119195.18020913,0.101,0.092,0.108,4246.149,5732.971,95119195.18020913,2183025.859790871,42374804.55727839,328932355,292832827.3268511,106283708.10369271,35088226.53672422,943917335.6053718,445785985.4363637,482928490.7567313,342594904.7014431,113103389.41847683,94507235.0196,62775833,15459020,14123655,0,247076,1901651.0195999998,1060280553.107,136590945.00993115,466,6315,1960,844,0,126,2,41,0,0.017,3.911,0.101,0.866,0.017,0.024,0.014,0.017,0
2020,Roselle,244166.31586206896,188910,0,140400,188910,270912,19405740,23230.719576719577,1450,1092,1324,0,18,82,0,0,1024,0,305230671,12066996,45655068,0,3155130,0,0,5169414,354041158,307342420,326748160,0,0,23402828,0,92,10457746.760752339,0.096,0.09,0.096,5545.205,6296.366,10457746.760752339,187726.32924766146,5169414.215357161,38914540,33745096.875852086,5370049.677856164,0,108773945.2696216,84199798.3850087,90455044.38708554,17309818.13160156,0,14716454.751,10040000,2303385,1975873,0,34000,363196.751,125437128.23599999,16663089.781782273,92,1023,293,117,0,17,0,6,0,0.006,2.954,0.096,0.862,0,0.034,0.009,0.015,0
2020,Rosemont,865471.3419092755,122070,0,0,122070,333240,108688004,25031.223255813955,1477,1199,860,8,153,246,0,0,558,0,949298000,394391136,23123829,0,305879307,0,0,78559122,1278301172,215268520,215268520,2682284,0,1055978788,0,425,64649781.749974765,0.098,0.088,0.124,9390.892,5912.298,64649781.749974765,26872772.960025236,78559121.99896255,286629278,208070148.104559,187900593.12854445,666653.795565629,670693315.4002354,61692605.261629306,61692605.261629306,605678771.8905501,2148891.8446262483,7453735,4830000,1162051,1437222,0,16000,8462,923920814.7052,253227473.8514559,425,558,180,58,0,11,0,2,0,0.035,5.057,0.096,0.743,0,0.309,0.239,0.061,0
2020,Sauk Village,111296.55060034305,46600,0,44460,46600,58558,24654420,6174.685248982149,3498,3495,3196,42,32,162,24,20,1708,115854140,195229532,135525688,64280229,0,129525794,0,106840260,22044890,389315334,197157700,221734110,129955536,106883100,19768708,8971040,475,11422420.01487019,0.151,0.128,0.264,2626.899,1476.342,11422420.01487019,6305144.42512981,22044890.273779284,44012049,23546312.67238647,2576454.6603151658,5183891.283600129,75899184.26817055,40783131.952445395,48695587.970665015,8304943.952059905,16709755.163556656,20720088.8994,17018420,2297429,810795,0,112659,480785.8994,141868438.7466,71059499.30850014,475,1708,448,293,0,60,0,27,0,0.136,2.934,0.15,0.501,0.298,0.348,0.333,0.057,0.274
2020,Schaumburg,333942.4013262881,207180,0,139250,207180,276240,293001252,21657.863459484204,28199,16752,26253,428,719,772,77,6,19272,217511210,8166331884,603130938,940722569,0,278203629,0,60394880,172530576,9416841775,5676959170,6342158250,661257890,217511210,2350843685,0,796,361458920.7829328,0.093,0.082,0.104,5124.171,5501.25,361458920.7829328,15674774.567067184,172530575.57652915,1360508380,1210757330.877056,573767231.013496,100635835.58579169,3902755180.3491015,1523447956.144552,1709224857.4949324,1849481292.448903,324389552.4272409,303232512.7478,196939053,52364093,48473398,0,554955,4901013.7478,4385462712.092,556135057.313384,796,19262,5956,2403,0,278,1,122,0,0.021,3.838,0.093,0.867,0.023,0.064,0.03,0.018,0.006
2020,Schiller Park,212535.99183147034,171565,0,73012,171565,201738,19667240,16930.816913439634,4652,3668,3642,197,154,296,24,2,2491,76357310,833429456,69609782,122639038,0,32648424,0,20104690,24908651,988717434,594610290,628996170,195624894,54160650,157630920,22196660,618,45586591.4324484,0.115,0.085,0.144,6144.709,4486.739,45586591.4324484,1520034.5475516007,24908650.6670841,140406519,124001327.222525,32930767.007667027,40502209.8510383,399705878.16908705,150953257.27659455,160937878.52475777,106149034.37251389,130554823.23383686,39531467.565,24180503,6150174,8571826,0,170000,458964.56499999994,452586373.34459996,80290544.56027889,618,2491,814,474,0,90,0,14,0,0.059,4.611,0.114,0.843,0.077,0.07,0.033,0.025,0.02
2020,Skokie,277599.599520649,240925,0,138665,240925,294872,197518108,23558.67292147806,27120,21608,24823,478,884,228,27,1,17390,73293230,6601476310,191449134,828506571,0,96714667,0,1192650,116481840,7528501139,5712507010,5885226600,406287046,61174890,1216036473,12118340,868,257062185.6902511,0.093,0.075,0.112,5607.7,6076.592,257062185.6902511,8010862.999748891,116481840.01492444,984672621,878954669.1214579,285517153.8937426,86812101.47208726,2833222480.4461074,1572269501.9623098,1627342236.7379234,920335993.8610898,279830127.8851261,267060808.0742,155336966,48257604,59429296,10000,620200,3406742.0741999997,3173993726.5313997,375467563.1041074,868,17380,6755,2464,1,350,1,63,0,0.037,3.415,0.091,0.877,0.01,0.025,0.013,0.015,0
2020,South Barrington,587816.720434601,575860,0,266580,575860,769460,22125000,70647.39944751382,2393,2367,1810,1,64,0,0,0,1393,0,1343210145,0,61281925,0,0,0,0,6159294,1406645412,1278717930,1278717930,1620000,0,98916592,0,338,37759077.22,0.077,0.069,0.105,15377.526,16856.261,37759077.22,0,6159293.852454316,155745030,149399347.14105764,24725554.4837014,404999.9940212358,481573855.5744852,391740328.3794848,391740328.3794848,79700352.32276309,1305476.9807280514,19753615.8258,13925010,3608000,1452794,0,10000,757811.8258,502028529.70199996,19853867.804001242,338,1393,451,47,0,5,0,9,0,0.036,2.684,0.078,0.955,0,0,0,0.004,0
2020,South Chicago Heights,95637.8115942029,74715,0,32190,74715,103595,3671524,8101.983787289235,2208,2198,1563,98,173,408,49,11,952,21468580,162426064,38726840,37156341,0,11585872,0,2112320,9165123,211168288,124932590,130100800,35697182,19996670,34095186,1471910,243,8873472.943479408,0.125,0.118,0.131,2648.107,2058.054,8873472.943479408,915947.5265205929,9165123.374174763,28365397,22346272.46272578,6516765.373822133,5753344.330101106,72030974.65635027,27510242.00096593,29137234.197792254,21006141.50597826,18545330.113647904,11976974.8894,8869071,1832391,1047739,0,55000,172773.8894,91433020.6898,29542858.68431493,243,952,266,180,0,28,0,7,0,0.012,4.202,0.123,0.769,0.102,0.183,0.055,0.043,0.01
2020,South Holland,150456.13113349045,131960,0,103620,131960,151350,15896270,13058.809374608347,9334,9226,7981,296,334,437,136,50,6131,138617290,1067831893,112971804,296033631,172700,40294563,0,39197760,55767837,1404357528,1041962400,1058217460,195609328,103160500,134641190,35456790,645,73016383.07927184,0.171,0.166,0.215,6103.768,4831.739,73016383.07927184,4024179.920728163,55767837.420048565,169180737,132261922.57653922,24590285.29379027,30422817.57867239,426333081.2332165,239432666.17711267,244672322.14571115,79264325.61600356,98064910.18309258,95575886.6454,60767271,17207311,12707713,0,771163,3983258.6454,545337187.6458,179762047.13978451,645,6129,2188,1007,0,390,0,140,1,0.049,5.199,0.171,0.76,0.099,0.08,0.029,0.04,0.028
2020,Steger,63685.78739184178,46455,0,12216,46455,90660,2824530,7589.970034246576,3236,3236,2338,159,112,365,52,3,1488,2778720,150149817,19929546,50176757,0,5626314,0,530850,6154929,206087208,177301700,180705610,8391784,1603440,9643304,1175280,371,6386933.992122751,0.115,0.112,0.135,2149.179,1957.924,6386933.992122751,271486.0278772496,6154929.073518798,22897176,17133691.122729618,1970807.502200383,1826633.054030533,55228739.96500665,40519447.09143024,40648046.101622075,6352700.902592715,5887968.98636202,16173975.7004,11170521,2689904,1523249,0,90000,700301.7004,73806757.1184,19839798.37558049,371,1486,474,280,0,64,0,18,0,0.023,3.099,0.116,0.729,0.013,0.097,0.027,0.03,0.003
2020,Stickney,176563.9034764826,167820,0,120890,167820,183360,14945564,15771.620305980528,2445,2287,2205,28,95,0,0,0,1674,0,351421092,0,80277543,0,0,0,0,8029616,431698744,340193850,354812560,41122764,0,35238630,0,122,16804482.6,0.116,0.09,0.117,5038.623,4409.49,16804482.6,0,8029615.719861017,54623298,46593669.93781764,8805767.577956622,10280690.59789769,150190035.67756137,83793428.85189927,88497624.75458813,28384511.210785374,33138778.07326341,25882663.3114,15720000,3581451,5982687,0,86768,511757.3114,176072738.7732,25882663.3114,122,1673,489,275,0,47,0,15,0,0.028,3.893,0.112,0.814,0,0,0,0.019,0
2020,Stone Park,130212.09083665338,126380,0,60690,126380,169515,2050396,14159.061342592593,1255,1255,951,27,195,38,0,0,563,0,135511592,6299606,25838649,0,2065915,0,0,3094074,163416174,122334290,132529050,3996476,0,26002668,0,57,8435643.566958437,0.147,0.146,0.15,6086.083,4879.611,8435643.566958437,241017.30304156392,3094073.960531669,20841489,17747413.341506403,6126070.679737022,867686.2113249745,57207012.16501174,31090924.94815666,34377104.19689614,19746776.229064316,2796899.7335849227,8328830,5294743,1062152,1927435,0,42000,2500,67180455.6426,9973438.004377782,57,563,144,97,0,21,0,1,0,0.004,5.162,0.147,0.829,0,0.039,0.013,0.019,0
2020,Streamwood,192994.09901947243,168445,0,145115,168445,205948,21037710,17683.175061872178,14482,12624,13741,144,171,8,32,5,10147,111575680,2331253101,17504746,445982949,0,17469546,0,14053550,61497907,2794940542,2429314590,2446375740,142872088,102427940,194600424,9147740,499,95627330.88299738,0.111,0.103,0.115,5460.222,5081.318,95627330.88299738,842668.8570026268,61497906.955572516,313378579,266493194.72649235,47277942.298565574,18090236.762756635,859014163.8813753,639233072.5789243,644732557.6448495,152395719.20519626,58312069.18106973,143758143.8502,101427486,20256844,17674840,0,378924,4020049.8501999998,1010144511.5486,198232353.2805924,499,10146,2545,1253,0,190,1,104,0,0.012,3.421,0.111,0.834,0.04,0.006,0.006,0.022,0.005
2020,Summit,154758.43874471937,145935,0,85375,145935,179789,4285564,14861.918221516475,3314,3271,2534,157,319,381,17,3,1680,16412940,407679256,53372166,80102462,435459,25052612,0,4011600,15360391,512869466,374371720,383960430,75641526,15211030,47008110,1201910,251,22959770.589777693,0.133,0.091,0.133,5939.42,4563.485,22959770.589777693,2192422.4102223064,15360390.508737443,67222451,54106009.713725485,9331786.952866457,14367631.995745378,174405311.71122274,93184039.19002494,96069435.14113945,30080082.063869737,46312624.975085646,25960593.6342,16226357,3650560,5416867,0,117888,408555.6342,216684848.55339998,49512682.765864275,251,1680,488,323,0,60,0,10,6,0.042,4.477,0.132,0.795,0.032,0.104,0.049,0.03,0.008
2020,Thornton,106489.19616519174,86660,0,67435,86660,97685,5148316,8858.861616161616,1356,1355,998,91,56,130,8,4,721,6974690,111330226,9139458,30931948,0,2135061,0,355620,4481091,144399350,87702730,90242430,42451702,6974690,7143748,0,161,10165238.047374992,0.181,0.178,0.186,4354.102,2969.361,10165238.047374992,213701.93262500782,4481090.916664584,20831134,17371507.06856628,1559302.173047305,9520323.792542495,55995315.88481656,18051040.19973474,18831962.877273094,5026254.624600682,30687811.712881476,9970604.157,7100000,1887081,807978,0,76003,99542.15699999999,67147077.3356,14444348.460776618,161,720,244,134,0,41,0,8,0,0.009,7.04,0.182,0.771,0.048,0.063,0.015,0.031,0.002
2020,Tinley Park,209089.88048218747,189840,0,142780,189840,231730,23915620,19724.83903088392,20407,15355,18931,50,384,1005,19,16,15288,59439660,3458902347,247547986,741106035,0,54854900,0,19935050,90172591,4266897191,3704324770,3837188080,81372720,54017260,322019111,5422400,942,146804465.4183395,0.118,0.103,0.161,5768.276,5829.001,146804465.4183395,3372173.2316605193,90172591.11857904,478229815,393986293.3465727,75491552.46304965,9662838.469156077,1269975417.9733424,947709907.9749327,987439282.0645052,243339470.20939422,31147193.5214777,238898919.2432,153067356,43714354,34925473,50639,848762,6292335.243199999,1541525985.671,290662330.21162766,942,15284,5435,2161,1,425,1,166,0,0.058,3.441,0.116,0.811,0.014,0.058,0.013,0.021,0.005
2020,University Park,2502625,247750,15000,127298,247750,2623078,9500000,17016.666666666668,4,4,4,0,0,0,0,0,1,0,9886530,0,31023,0,0,0,0,12397,10010500,510500,10010500,0,0,0,0,0,597618.0299999999,0.185,0.183,0.188,7470.87,7926.34,597618.0299999999,0,12396.980484613412,1001050,988652.966210701,0,0,3186823.9712835737,124593.9643572592,3186823.9712835737,0,0,10000,10000,0,0,0,0,0,3226784.57,39960.42689410287,0,1,0,0,0,0,0,0,0,0.004,5.97,0.188,0.988,0,0,0,0.001,0
2020,Westchester,227294.3728648121,214620,0,181500,214620,239762,23028488,22250.1173100532,8196,7921,7331,21,274,186,1,1,5855,478930,1540498082,29669290,315247316,0,6446924,0,478930,33036841,1862904680,1631156100,1631156100,6697562,478930,217399848,0,568,52362444.97760032,0.089,0.08,0.09,5901.334,4918.395,52362444.97760032,420824.2023996772,33036840.952221524,219833240,186778742.6176566,53308728.79056883,1275215.7408286815,602062598.9537542,423711232.6451824,423711232.6451824,171835356.38351956,4110530.4189871717,101616819.8848,56790950,17860627,22778477,10000,242000,3934765.8847999997,708610465.816,106490953.12539084,568,5852,2290,951,2,124,1,83,0,0.009,2.811,0.087,0.827,0,0.016,0.003,0.018,0
