keypin,pin
29254010330000,29254020320000
29254010330000,29254020330000
29254050140000,29254050140000
29281000370000,29281000370000
29281000370000,29281000630000
29281000770000,29281000770000
29281000770000,29281000950000
29281000780000,29281000780000
29281001100000,29281001100000
29292010280000,29292010280000
29292010290000,29292010290000
29292010300000,29292010300000
29352000040000,29352000040000
29352000040000,29352010310000
30301090300000,30301090300000
30301100320000,30301100320000
30301190290000,30301190290000
30303020360000,30303020340000
30303020360000,30303020360000
29313070120000,29313070120000
29313070120000,29313070130000
29313070120000,29313070140000
29313070120000,29313070170000
29012000080000,29012000080000
29012000080000,29012140150000
29012040070000,29012040070000
29012040070000,29012040080000
29012040070000,29012040090000
29012040070000,29012040100000
29012090200000,29012090200000
29012090200000,29012090210000
29012090200000,29012090220000
29012090200000,29012090230000
29012090200000,29012090240000
29012090200000,29012090250000
29012090200000,29012090260000
29012090270000,29012090120000
29012090270000,29012090130000
29012090270000,29012090140000
29012090270000,29012090150000
29012090270000,29012090160000
29012090270000,29012090170000
29012090270000,29012090180000
29012090270000,29012090270000
29012090270000,29012090280000
29012090270000,29012090290000
29012090270000,29012090300000
29013000070000,29013000070000
29013000470000,29013000470000
29014150540000,29014140500000
29014150540000,29014150540000
29014150540000,29014160230000
29014230150000,29014230150000
29021000170000,29021000170000
29021000170000,29022000230000
29023000430000,29023000430000
29024020360000,29024020360000
29031100140000,29031100110000
29031100140000,29031100120000
29031100140000,29031100130000
29031100140000,29031100140000
29031100140000,29031100270000
29031100280000,29031100280000
29032020010000,29032020010000
29032020010000,29032020060000
29032020010000,29032020280000
29033020010000,29033020010000
29033020010000,29033020020000
29033020010000,29033020030000
29033020010000,29033020040000
29033040120000,29033040120000
29033040120000,29033040130000
29033040120000,29033040200000
29033040120000,29033040220000
29033040120000,29033040240000
29033040120000,29033040270000
29033040120000,29033040290000
29033070120000,29033070120000
29034030360000,29034030360000
29034210360000,29034210360000
29034230070000,29034230070000
29034230140000,29034230140000
29034230150000,29034230150000
29034250030000,29034250030000
29034250030000,29034250110000
29034250030000,29034250120000
29034250030000,29034250130000
29042150260000,29042150260000
29042150260000,29042150300000
29042230170000,29042230170000
29042350320000,29042350320000
29042350320000,29042350330000
29042350320000,29042350340000
29044230690000,29044230690000
29044310250000,29044310250000
29051000080000,29051000080000
29051000080000,29051000110000
29051000080000,29051000160000
29051000080000,29051000190000
29051000080000,29051000260000
29051000080000,29051000270000
29051000080000,29051000400000
29051010060000,29051010060000
29052030160000,29052030160000
29054010090000,29054010080000
29054010090000,29054010090000
29054010100000,29054010100000
29054010110000,29054010110000
29054010110000,29054010120000
29054010170000,29054010170000
29054010170000,29054010180000
29054010170000,29054010190000
29054090020000,29054090020000
29054090020000,29054090030000
29054090020000,29054090040000
29054090020000,29054090050000
29054130040000,29054130010000
29054130040000,29054130020000
29054130040000,29054130030000
29054130040000,29054130040000
29054130040000,29054130050000
29054130040000,29054130060000
29054130040000,29054130070000
29054130040000,29054130080000
29061030050000,29061030050000
29061030060000,29061030060000
29061030110000,29061030110000
29061060860000,29061060860000
29063050220000,29063050220000
29063050220000,29063050230000
29071010130000,29071010120000
29071010130000,29071010130000
29071010130000,29071010180000
29071010130000,29071020250000
29071010130000,29071030610000
29071030120000,29071030120000
29071030120000,29071030130000
29071030120000,29071030140000
29071030120000,29071030150000
29071030120000,29071030160000
29071030120000,29071030170000
29071030120000,29071030180000
29071030120000,29071030190000
29071030120000,29071030200000
29071030120000,29071030210000
29071030120000,29071030340000
29071030120000,29071030350000
29071030120000,29071030360000
29071030120000,29071030370000
29071030120000,29071030380000
29071030120000,29071030390000
29071030120000,29071030400000
29071030120000,29071030590000
29071030120000,29071030620000
29071060310000,29071060310000
29071080370000,29071080370000
29071080370000,29071130010000
29071080370000,29071130020000
29071080370000,29071130030000
29071120420000,29071120420000
29071120420000,29071120440000
29071120640000,29071120640000
29071130040000,29071130040000
29071130070000,29071130060000
29071130070000,29071130070000
29071130070000,29071130080000
29071130070000,29071130090000
29071130070000,29071130100000
29071180030000,29071180030000
29071340010000,29071340010000
29071340020000,29071340020000
29071360430000,29071360430000
29072050380000,29072050380000
29072050380000,29072050390000
29072050380000,29072050400000
29072050380000,29072050410000
29072050380000,29072050420000
29073270020000,29073270010000
29073270020000,29073270020000
29073270020000,29073270030000
29073270020000,29073270040000
29074050280000,29074050270000
29074050280000,29074050280000
29081300780000,29081300780000
29082100050000,29082100020000
29082100050000,29082100030000
29082100050000,29082100040000
29082100050000,29082100050000
29082100050000,29082100060000
29082100690000,29082100690000
29082230440000,29082230440000
29082250010000,29082250010000
29082250010000,29082250020000
29082250010000,29082250030000
29082250010000,29082250040000
29082250010000,29082250050000
29082270430000,29082270430000
29082270430000,29082270450000
29083030560000,29083030560000
29083080040000,29083080030000
29083080040000,29083080040000
29084020520000,29084020300000
29084020520000,29084020310000
29084020520000,29084020350000
29084020520000,29084020360000
29084020520000,29084020370000
29084020520000,29084020380000
29084020520000,29084020390000
29084020520000,29084020400000
29084020520000,29084020450000
29084020520000,29084020520000
29084170020000,29084170020000
29084170050000,29084170030000
29084170050000,29084170040000
29084170050000,29084170050000
29084170050000,29084170060000
29084170050000,29084170090000
29091140160000,29091140160000
29092110610000,29092110610000
29092280400000,29092280400000
29092280400000,29092280410000
29092280400000,29092280420000
29093000150000,29093000110000
29093000150000,29093000150000
29093000150000,29093000200000
29093000150000,29093000210000
29093000150000,29093000240000
29093000150000,29093000250000
29094070010000,29094070010000
29094070010000,29094070020000
29094070010000,29094070030000
29094070040000,29094070040000
29094070040000,29094070050000
29094190420000,29094190420000
29094190510000,29094190510000
29101030050000,29101030050000
29101030050000,29101030060000
29101030050000,29101030070000
29101030050000,29101030080000
29101030050000,29101030090000
29101030050000,29101030540000
29101070190000,29101070190000
29101070190000,29101070200000
29101080410000,29101080410000
29102180010000,29102180010000
29102180010000,29102180020000
29102180010000,29102180030000
29103000060000,29103000060000
29103000060000,29103000070000
29103000060000,29103000080000
29103000060000,29103000090000
29103000060000,29103000100000
29103110180000,29103110180000
29103110180000,29103110190000
29103110180000,29103110200000
29103110180000,29103110210000
29103110180000,29103110220000
29103110180000,29103110230000
29103120040000,29103120040000
29103120040000,29103120050000
29111260280000,29111260280000
29111260280000,29111260290000
29111260280000,29111260300000
29111260280000,29111260310000
29111290450000,29111290450000
29111300580000,29111300580000
29111300580000,29111300600000
29111300580000,29111300610000
29112260080000,29112260060000
29112260080000,29112260080000
29112260080000,29112260090000
29112260080000,29112260110000
29112260080000,29112260120000
29112260080000,29112260130000
29112260220000,29112260220000
29112260220000,29112260230000
29112290400000,29112290400000
29112290400000,29112290410000
29112290400000,29112290440000
29113090560000,29113090560000
29114000380000,29114000370000
29114000380000,29114000380000
29114010120000,29114010120000
29114010120000,29114010130000
29114010140000,29114010140000
29114010140000,29114010150000
29121280360000,29121280360000
29122240320000,29122240300000
29122240320000,29122240310000
29122240320000,29122240320000
29122240320000,29122240330000
29122240320000,29122240340000
29122250330000,29122250330000
29122310140000,29122310130000
29122310140000,29122310140000
29122310140000,29122310150000
29122310140000,29122310160000
29122310140000,29122310170000
29123040060000,29123030420000
29123040060000,29123040010000
29123040060000,29123040020000
29123040060000,29123040030000
29123040060000,29123040040000
29123040060000,29123040050000
29123040060000,29123040060000
29123040060000,29123040070000
29123040060000,29123040080000
29123040060000,29123040090000
29123040060000,29123040100000
29123040060000,29123040110000
29123040060000,29123040120000
29123040060000,29123040220000
29123040060000,29123040230000
29123050310000,29123050310000
29124310280000,29124310170000
29124310280000,29124310180000
29124310280000,29124310280000
29124310280000,29124310290000
29124310280000,29124310300000
29124310280000,29124310310000
29124310280000,29124310320000
29124310280000,29124310330000
29124310280000,29124310340000
29124310280000,29124310350000
29124310280000,29124310360000
29124310280000,29124310370000
29124310280000,29124310380000
29133020180000,29133020180000
29133020180000,29133020200000
29133020180000,29133020250000
29133020180000,29133020260000
29133020180000,29135000030000
29141290300000,29141290300000
29141290300000,29141290320000
29143120210000,29143120210000
29143170280000,29143170280000
29143170310000,29143170310000
29143170310000,29143170320000
29152040270000,29152040270000
29153020170000,29153020020000
29153020170000,29153020100000
29153020170000,29153020170000
29153020170000,29153020180000
29153020170000,29153020210000
29153020170000,29153020830000
29153020170000,29153020850000
29154000490000,29154000490000
29154040310000,29154040310000
29154070140000,29154070140000
29154070140000,29154070950000
29154090090000,29154090090000
29154090090000,29154090200000
29154090090000,29154090270000
29154090150000,29154090150000
29154090150000,29154090160000
29162051630000,29162051630000
29163010490000,29163010490000
29164000580000,29164000570000
29164000580000,29164000580000
29164000600000,29164000600000
29164000750000,29164000750000
29164000990000,29164000920000
29164000990000,29164000990000
29164000990000,29164001120000
29164000990000,29164001270000
29164000990000,29164001500000
29164000990000,29164001510000
29164001220000,29164001220000
29164001220000,29164001230000
29164001240000,29164001240000
29164001320000,29164001320000
29164001350000,29164001350000
29164001350000,29164001360000
29164001530000,29164001530000
29164001680000,29164001680000
29164001680000,29164001690000
29164001680000,29164001700000
29171160360000,29171160360000
29171160360000,29171160370000
29171160360000,29171160380000
29171160360000,29171160390000
29171160360000,29171160400000
29171170370000,29171170370000
29171170370000,29171170400000
29171170370000,29171170420000
29171230040000,29171230040000
29171230170000,29171230170000
29172030030000,29172030030000
29172060330000,29172060330000
29172060330000,29172060340000
29172060330000,29172060350000
29172060330000,29172060360000
29172090070000,29172090070000
29172150150000,29172150150000
29172150270000,29172150270000
29172150270000,29172150280000
29172150270000,29172150290000
29172150400000,29172150060000
29172150400000,29172150070000
29172150400000,29172150080000
29172150400000,29172150190000
29172150400000,29172150260000
29172150400000,29172150390000
29172150400000,29172150400000
29172150400000,29172150410000
29172160120000,29172160120000
29172160130000,29172160130000
29172160170000,29172160170000
29172160180000,29172160180000
29172160190000,29172160190000
29174130010000,29174130010000
29174130010000,29174130020000
29174130690000,29174130690000
29174140390000,29174140390000
29174140400000,29174140400000
29181060190000,29181060190000
29181090300000,29181090300000
29183000070000,29183000050000
29183000070000,29183000060000
29183000070000,29183000070000
29183000070000,29183000160000
29183000070000,29183000170000
29183000070000,29183000350000
29183000070000,29183000380000
29183300160000,29183300160000
29183300160000,29183300170000
29183300160000,29183300200000
29183310120000,29183310120000
29183310130000,29183310130000
29183310130000,29183310140000
29184040020000,29184040020000
29184280150000,29184280140000
29184280150000,29184280150000
29184280150000,29184280160000
29184280150000,29184280170000
29184280150000,29184280180000
29184280150000,29184280190000
29184280150000,29184280330000
29184280150000,29184280340000
29184280150000,29184280350000
29184280150000,29184280360000
29184280150000,29184280370000
29184280150000,29184280380000
29184280150000,29184280390000
29184280150000,29184280650000
29191060170000,29191060170000
29191310060000,29191310050000
29191310060000,29191310060000
29191310060000,29191310070000
29192020540000,29192020540000
29192040060000,29192040060000
29192040060000,29192040070000
29192040060000,29192040080000
29192040060000,29192040090000
29192060410000,29192060410000
29193090060000,29193090060000
29193100100000,29193100100000
29201030010000,29201030010000
29201030010000,29201030020000
29201030030000,29201030030000
29201030030000,29201030040000
29201030030000,29201030050000
29201030030000,29201030060000
29201030030000,29201030070000
29201030030000,29201030080000
29201030030000,29201030090000
29202010030000,29202010010000
29202010030000,29202010020000
29202010030000,29202010030000
29202010030000,29202010040000
29202010030000,29202010360000
29202010030000,29202010370000
29202020010000,29202020010000
29202020010000,29202020020000
29202020010000,29202020030000
29202040020000,29202040010000
29202040020000,29202040020000
29202040020000,29202040030000
29202040020000,29202040040000
29202040020000,29202040050000
29202050460000,29202050040000
29202050460000,29202050050000
29202050460000,29202050120000
29202050460000,29202050130000
29202050460000,29202050460000
29202110150000,29202110150000
29202150370000,29202150360000
29202150370000,29202150370000
29202150370000,29202150380000
29202190210000,29202190210000
29202190210000,29202190220000
29202190210000,29202190230000
29202190210000,29202190240000
29202190210000,29202190250000
29202190420000,29202190190000
29202190420000,29202190200000
29202190420000,29202190420000
29204050140000,29204050140000
29204050140000,29204050660000
29204050160000,29204050160000
29204050160000,29204050210000
29204050160000,29204050670000
29204050720000,29204050720000
29204220310000,29204220130000
29204220310000,29204220310000
29204220310000,29204220340000
29204220310000,29204220370000
29211000180000,29211000180000
29211000180000,29211000190000
29211000180000,29211000200000
29211000180000,29211000210000
29211000180000,29211000220000
29211000180000,29211000730000
29211010010000,29211010010000
29211010010000,29211010020000
29211010010000,29211010040000
29211010010000,29211010540000
29211010010000,29211010550000
29211120650000,29211120160000
29211120650000,29211120170000
29211120650000,29211120180000
29211120650000,29211120650000
29211170080000,29211170080000
29211170080000,29212010120000
29212000070000,29212000070000
29212000410000,29212000410000
29212000410000,29212000490000
29212000640000,29212000640000
29212000680000,29212000680000
29212000680000,29212000710000
29212000760000,29212000760000
29212000780000,29212000780000
29212000790000,29212000790000
29213000110000,29213000090000
29213000110000,29213000100000
29213000110000,29213000110000
29213000110000,29213000120000
29213000110000,29213000130000
29213000110000,29213000140000
29213000110000,29213000150000
29213000110000,29213000160000
29213120060000,29213120060000
29213120060000,29213120070000
29213120060000,29213120080000
29213120060000,29213120090000
29213120060000,29213120100000
29214000240000,29214000240000
29214010490000,29214010490000
29214010740000,29214010740000
29214010750000,29214010750000
29214010750000,29214010760000
29214020180000,29214020180000
29214020350000,29214020350000
29214020440000,29214020440000
29214020450000,29214020450000
29221000020000,29221000010000
29221000020000,29221000020000
29221000130000,29221000130000
29221000130000,29221000140000
29221040140000,29221040140000
29222000430000,29222000420000
29222000430000,29222000430000
29222000430000,29222001530000
29222000430000,29222001540000
29222000430000,29222001550000
29222000430000,29222001560000
29222000470000,29222000020000
29222000470000,29222000030000
29222000470000,29222000450000
29222000470000,29222000460000
29222000470000,29222000470000
29222000470000,29222000480000
29222000470000,29222000540000
29222000470000,29222000560000
29222000470000,29222001380000
29222010040000,29222010040000
29222010040000,29222010960000
29222010090000,29222010090000
29222010480000,29222010480000
29222010480000,29222010900000
29222150020000,29222150020000
29223020350000,29223020350000
29231010630000,29231010630000
29231010630000,29231010700000
29231030010000,29231030010000
29231030010000,29231030270000
29231030310000,29231030310000
29231090380000,29231090380000
29231090390000,29231090390000
29232010040000,29232010040000
29232010230000,29232010230000
29232010320000,29232010320000
29232020250000,29232020250000
29232020260000,29232020260000
29234010470000,29234010450000
29234010470000,29234010460000
29234010470000,29234010470000
29234010470000,29234010770000
29234010530000,29234010530000
29234010590000,29234010590000
29241000330000,29241000330000
29241000360000,29241000360000
29241000370000,29241000370000
29242000170000,29242000170000
29242000170000,29242000200000
29242000190000,29242000190000
29242000190000,29242000870000
29242000430000,29242000430000
29242000440000,29242000440000
29242000570000,29242000570000
29242000660000,29242000660000
29242000680000,29242000680000
29242000720000,29242000710000
29242000720000,29242000720000
29242000720000,29242000730000
29242000900000,29242000900000
29242000910000,29242000910000
29244000520000,29244000520000
29244010250000,29244010250000
29244010280000,29244010280000
29244010280000,29244010400000
29244010280000,29244010410000
29252050290000,29252050290000
29252050340000,29252050340000
29252070010000,29252070010000
29252070010000,29252070020000
29252070010000,29252070030000
29252070010000,29252070040000
29252070010000,29252070050000
29252070010000,29252070060000
29252070010000,29252070070000
29252070010000,29252070080000
29252070010000,29252070090000
29252070010000,29252070100000
29252070010000,29252070110000
29252070010000,29252070120000
29252070010000,29252070130000
29252070010000,29252070140000
29252070010000,29252070150000
29252070010000,29252070160000
29252070010000,29252070170000
29252070010000,29252070180000
29252070010000,29252070190000
29252070010000,29252070200000
29252070010000,29252070210000
29252070010000,29252070220000
29252070010000,29252070230000
29252070010000,29252070240000
29252070010000,29252070250000
29252070010000,29252070260000
29252070010000,29252070270000
29252070010000,29252070280000
29252070010000,29252080010000
29252070010000,29252080020000
29252070010000,29252080030000
29252070010000,29252080040000
29252070010000,29252080050000
29252070010000,29252080060000
29252070010000,29252080070000
29252070010000,29252080080000
29253010300000,29253010300000
29253010300000,29253010310000
29253010300000,29253010320000
29253010480000,29253010480000
29254000240000,29254000240000
29254000240000,29254000660000
29254100300000,29254100030000
29254100300000,29254100290000
29254100300000,29254100300000
29254100300000,29254100360000
29254100300000,29254100370000
29262000450000,29262000450000
29262000450000,29262000460000
29271030290000,29271030290000
29272000080000,29272000080000
29272040210000,29272040210000
29272040230000,29272040230000
29273100150000,29273100150000
29274020178005,29261000518002
29274020178005,29263000078002
29274020178005,29272110318002
29274020178005,29274020178002
29274020178005,29274020178003
29274020178005,29274020178005
29281000330000,29281000330000
29281000820000,29281000820000
29281000830000,29281000830000
29281000830000,29281000890000
29293040070000,29293040070000
29293040070000,29293040080000
29293080220000,29293080220000
29293080220000,29293080230000
29293120230000,29293120230000
29294010460000,29294010460000
29294010460000,29294010470000
29294040070000,29294040070000
29294040070000,29294040120000
29294090200000,29294090200000
29294090210000,29294090210000
29301070160000,29301070160000
29301070160000,29301070170000
29301070160000,29301070180000
29301070160000,29301070190000
29301070340000,29301070340000
29301070340000,29301070350000
29301070340000,29301070360000
29301070340000,29301070370000
29301310470000,29301310470000
29302040250000,29302040250000
29302090080000,29302090080000
29302160010000,29302160010000
29302190340000,29302190340000
29302190340000,29302190350000
29302190340000,29302190360000
29302190340000,29302190370000
29302190340000,29302190380000
29302190340000,29302190390000
29304020630000,29304020630000
29304020630000,29304020640000
29304020630000,29304020650000
29304020630000,29304020660000
29304020630000,29304020670000
29304020630000,29304020680000
29313070030000,29313070030000
29313110200000,29313110200000
29313120150000,29313120150000
29313130200000,29313130200000
29313130200000,29313130210000
29313140340000,29313140340000
29313140350000,29313140350000
29313170210000,29313170210000
29314000500000,29314000500000
29314010440000,29314010400000
29314010440000,29314010410000
29314010440000,29314010420000
29314010440000,29314010430000
29314010440000,29314010440000
29314010440000,29314010450000
29314010440000,29314010460000
29314020740000,29314020740000
29314120390000,29314120390000
29321010470000,29321010470000
29321010500000,29321010490000
29321010500000,29321010500000
29321010500000,29321010510000
29321010500000,29321010520000
29321010850000,29321010850000
29322000320000,29322000320000
29322000330000,29322000330000
29322000420000,29322000420000
29322000430000,29322000430000
29322000440000,29322000440000
29322000920000,29322000920000
29322000950000,29322000590000
29322000950000,29322000950000
29322000950000,29322000970000
29322000950000,29324010320000
29322000950000,29324010360000
29322000960000,29322000960000
29324010180000,29324010180000
29324010260000,29324010260000
29324010270000,29324010270000
29324060180000,29324060180000
29324060280000,29324060280000
29331000350000,29331000350000
29331000590000,29331000590000
29331000680000,29331000680000
29331000680000,29331000690000
29331000680000,29331000700000
29331000680000,29331000710000
29331000680000,29331000720000
29331000680000,29331000730000
29331000680000,29331000740000
29331000680000,29331000750000
29331000680000,29331000760000
29331000680000,29331000770000
29333010600000,29333010600000
29333010600000,29333010610000
29333010600000,29333010620000
29333010600000,29333010630000
29333010600000,29333010640000
29333010600000,29333010870000
29333010600000,29333010880000
29333010600000,29333010890000
29333010600000,29333010900000
29333010600000,29333010910000
29333010600000,29333010920000
29333010600000,29333010930000
29333010600000,29333010940000
29333010600000,29333010950000
29333010980000,29333010980000
29333011040000,29333011040000
29333011040000,29333011050000
29333011060000,29333011060000
29333011110000,29333011110000
29333070010000,29333070010000
29341070350000,29341070350000
29341160110000,29341160110000
29341220090000,29341220090000
29341270250000,29341270250000
29341310120000,29341310120000
29362000900000,29362000900000
29362010450000,29362010450000
29362010450000,29362010460000
29362010450000,29362010470000
29362010450000,29362010480000
29362010450000,29362010490000
29362060080000,29362060080000
29362070510000,29362070510000
29362070510000,29362070560000
30051010030000,30051010030000
30061020470000,30061020470000
30061020480000,30061020480000
30061070080000,30061070080000
30061070080000,30061070090000
30061070080000,30061070100000
30061070080000,30061070110000
30061070080000,30061070120000
30061070080000,30061070130000
30061070080000,30061070140000
30061080360000,30061080360000
30061080360000,30061090740000
30062010050000,30062010050000
30062010050000,30062010060000
30063070180000,30063070180000
30063070180000,30063070190000
30063070180000,30063070200000
30063070180000,30063070210000
30063070180000,30063070220000
30063070180000,30063070230000
30063070180000,30063070240000
30063100130000,30063100130000
30071170560000,30071170560000
30071260040000,30071260040000
30071260040000,30071260050000
30071260040000,30071260060000
30071260040000,30071260070000
30071320530000,30071320270000
30071320530000,30071320280000
30071320530000,30071320290000
30071320530000,30071320530000
30072100110000,30072100110000
30072100110000,30072100120000
30072100110000,30072100130000
30072100200000,30072100200000
30072100200000,30072100210000
30072100200000,30072100220000
30072100200000,30072100230000
30072100240000,30072100240000
30072100240000,30072100250000
30072120360000,30072120360000
30072120360000,30072120370000
30073000010000,30073000010000
30073000010000,30073000020000
30073000010000,30073000030000
30073000010000,30073000040000
30073000010000,30073000050000
30073000010000,30073000060000
30073000010000,30073000070000
30073000010000,30073000080000
30073000010000,30073000090000
30073000010000,30073000200000
30073000010000,30073000210000
30073000010000,30073000220000
30073000010000,30073000230000
30073000010000,30073000240000
30073010070000,30073010070000
30073070030000,30073070010000
30073070030000,30073070020000
30073070030000,30073070030000
30073070030000,30073070070000
30073080050000,30073080050000
30073080050000,30073080060000
30073240030000,30073240010000
30073240030000,30073240020000
30073240030000,30073240030000
30073240030000,30073240040000
30073240030000,30073240050000
30073240030000,30073240060000
30073240030000,30073240070000
30073240030000,30073240080000
30073240030000,30073240090000
30074230090000,30074150370000
30074230090000,30074150380000
30074230090000,30074150390000
30074230090000,30074150400000
30074230090000,30074230060000
30074230090000,30074230070000
30074230090000,30074230080000
30074230090000,30074230090000
30074230090000,30074230100000
30074230090000,30074230110000
30074320160000,30074320160000
30074320160000,30074320170000
30074320480000,30074320360000
30074320480000,30074320480000
30081040040000,30081040030000
30081040040000,30081040040000
30081040040000,30081040050000
30081040040000,30081040060000
30081040040000,30081040070000
30081040040000,30081040080000
30081040040000,30081040090000
30081040040000,30081040100000
30081040040000,30081040110000
30081040040000,30081040120000
30081060060000,30081000110000
30081060060000,30081060060000
30081060060000,30081060070000
30081060060000,30081060220000
30081060060000,30081060230000
30081060060000,30081060240000
30081060060000,30081060250000
30081060060000,30081060260000
30083080350000,30074150240000
30083080350000,30074150250000
30083080350000,30074150260000
30083080350000,30074150270000
30083080350000,30074150280000
30083080350000,30074150290000
30083080350000,30083080350000
30084000010000,30084000010000
30084000010000,30084000020000
30084000010000,30084000030000
30084000520000,30084000520000
30084050370000,30084050370000
30171010460000,30171010460000
30171040240000,30171040240000
30171200060000,30171200060000
30171200060000,30171200070000
30171200060000,30171200080000
30171200060000,30171200090000
30171200060000,30171200100000
30171230340000,30171230340000
30172060250000,30172060230000
30172060250000,30172060240000
30172060250000,30172060250000
30172060250000,30172060260000
30173000210000,30173000210000
30173000210000,30173000220000
30173000210000,30173000230000
30173000680000,30173000150000
30173000680000,30173000160000
30173000680000,30173000170000
30173000680000,30173000180000
30173000680000,30173000680000
30173000680000,30184030230000
30181000090000,30181000090000
30181000090000,30181000170000
30181000090000,30181000180000
30181000200000,30181000200000
30181330200000,30181330200000
30181330200000,30181330210000
30181330200000,30181330220000
30182190720000,30182190720000
30182280250000,30171160010000
30182280250000,30171160020000
30182280250000,30171160440000
30182280250000,30182280250000
30184030240000,30184030240000
30184030240000,30184030250000
30191000080000,30191000080000
30191000080000,30191000090000
30191000080000,30191000100000
30191000460000,30191000450000
30191000460000,30191000460000
30191000460000,30191000470000
30191001290000,30191001290000
30191001320000,30191001320000
30191001350000,30191001120000
30191001350000,30191001350000
30192040260000,30192040260000
30192040260000,30192040270000
30192050160000,30192050160000
30193000150000,30193000150000
30193000150000,30193000160000
30193000220000,30193000140000
30193000220000,30193000180000
30193000220000,30193000210000
30193000220000,30193000220000
30193000220000,30193000230000
30193000220000,30193000240000
30193000220000,30193000260000
30193000220000,30193000270000
30193000220000,30193000280000
30193000220000,30193000380000
30193000220000,30193000390000
30193000220000,30193000410000
30193000220000,30193000420000
30193000350000,30193000350000
30201000080000,30201000080000
30201000230000,30201000220000
30201000230000,30201000230000
30201060290000,30201060290000
30201150140000,30201150140000
30301000190000,30301000170000
30301000190000,30301000180000
30301000190000,30301000190000
30301000190000,30301000200000
30301000190000,30301000210000
30301000190000,30301000220000
30301000230000,30301000010000
30301000230000,30301000020000
30301000230000,30301000030000
30301000230000,30301000040000
30301000230000,30301000230000
30301000230000,30301000240000
30301000230000,30301000250000
30301000230000,30301000260000
30301000230000,30321000210000
30301000410000,30301000410000
30301000410000,30301010140000
30301080340000,30301080340000
30301160410000,30301160410000
30301190300000,30301190300000
30301190300000,30301190320000
30301190300000,30301190330000
30301230220000,30301230200000
30301230220000,30301230210000
30301230220000,30301230220000
30301230220000,30301230230000
30302240570000,30302240570000
30303040090000,30303040090000
30303040220000,30303040220000
30303040230000,30303040230000
30304000080000,30304000080000
30304020300000,30304020110000
30304020300000,30304020120000
30304020300000,30304020130000
30304020300000,30304020300000
30304020300000,30304020310000
30304060320000,30304060320000
30304060350000,30304060350000
30311000010000,30311000010000
30311000010000,30311000020000
30311000010000,30311000030000
30311000010000,30311000040000
30311190380000,30311190370000
30311190380000,30311190380000
30311200360000,30311200360000
30311200360000,30311200370000
30311200360000,30311200380000
30311200360000,30313010040000
30312130200000,30312130200000
30312260270000,30312260270000
30312260270000,30312260280000
30314050010000,30314050010000
30314050010000,30314050020000
30314050090000,30314050060000
30314050090000,30314050070000
30314050090000,30314050080000
30314050090000,30314050090000
30314050090000,30314050100000
30314050090000,30314070250000
30321160310000,30321160310000
30321160350000,30321160140000
30321160350000,30321160150000
30321160350000,30321160160000
30321160350000,30321160340000
30321160350000,30321160350000
30321160360000,30321160360000
30321170350000,30321170340000
30321170350000,30321170350000
30321170350000,30321170360000
30321170350000,30321170370000
30321170350000,30321170380000
30321240230000,30321240230000
30321240280000,30321240060000
30321240280000,30321240280000
30323000520000,30323000020000
30323000520000,30323000510000
30323000520000,30323000520000
30323000550000,30323000540000
30323000550000,30323000550000
30323010060000,30323010060000
30323020060000,30323020060000
30323070090000,30323070090000
30323070090000,30323070100000
30323070130000,30323070130000
30324000250000,30324000240000
30324000250000,30324000250000
29061030010000,29061030010000
29054090240000,29054090220000
29054090240000,29054090230000
29054090240000,29054090240000
30302200330000,30302200260000
30302200330000,30302200330000
30311000050000,30311000050000
30311000050000,30311000060000
29014170260000,29014170260000
29014170260000,29014170270000
29014170260000,29014170280000
29014170260000,29014170290000
30083150200000,30083150150000
30083150200000,30083150160000
30083150200000,30083150170000
30083150200000,30083150180000
30083150200000,30083150190000
30083150200000,30083150200000
30083150200000,30083150210000
30182090390000,30182090390000
30182090390000,30182090400000
30182090390000,30182090410000
30182090390000,30182090420000
30182090390000,30182090440000
30182090390000,30182090450000
30182090390000,30182090650000
30182090390000,30182090660000
29163000220000,29163000220000
29163000220000,29163000230000
29302270240000,29302270230000
29302270240000,29302270240000
29302270240000,29302270250000
29302270240000,29302270260000
29221020200000,29221020200000
29122230300000,29122230250000
29122230300000,29122230260000
29122230300000,29122230270000
29122230300000,29122230280000
29122230300000,29122230290000
29122230300000,29122230300000
29122230300000,29122230310000
29122230300000,29122230320000
29122230300000,29122230330000
29122230300000,29122230340000
29122230300000,29122230350000
29122230300000,29122230360000
29122230300000,29122230370000
29122230300000,29122230380000
29122230300000,29122230390000
29122230300000,29122230400000
29122230300000,29122230410000
29042350410000,29042350410000
29042350410000,29042350420000
29073000100000,29073000100000
29073000100000,29073000110000
29073000100000,29073000210000
29092110300000,29092110290000
29092110300000,29092110300000
29092110300000,29092110570000
30173010010000,30173010010000
30173010010000,30173010020000
29182170550000,29182170550000
29192000060000,29192000050000
29192000060000,29192000060000
29012080200000,29012080190000
29012080200000,29012080200000
29012080200000,29012080210000
29012080200000,29012080220000
29012080200000,29012080240000
29012080200000,29012080250000
29012080200000,29012080260000
29012080200000,29012080270000
29012080200000,29012080280000
29081230410000,29081230330000
29081230410000,29081230340000
29081230410000,29081230350000
29081230410000,29081230360000
29081230410000,29081230370000
29081230410000,29081230380000
29081230410000,29081230390000
29081230410000,29081230400000
29081230410000,29081230410000
29124150190000,29124150170000
29124150190000,29124150180000
29124150190000,29124150190000
